transaction_id,user_id,amount,time_delta,device_trust_score,location_risk_score,merchant_category,transactions_last_hour,avg_transaction_amount,velocity_score,fraud_probability,is_fraud
818,109,322.42440742193264,23.91121503818617,0.3012383626467605,0.5154554491969107,electronics,2,335.12703601080926,0.5662856907486666,0.0,0
819,693,373.696258541052,41.73494257817495,0.8314265946981141,0.4747265484434591,grocery,0,30.811454199035865,0.0,0.0,0
820,42,201.71683636492318,60.919038853502464,0.6642194924591908,0.28810320977117276,fashion,2,64.12742262232817,0.31651372665933664,0.0,0
821,186,8.489631591574437,67.78279457687641,0.8612834319895647,0.7092206304912825,fashion,2,229.2827768904551,0.7791585000346677,0.3,0
822,935,46.335390498451154,58.244170109126294,0.9761179867028973,0.5240296059738475,travel,0,40.11479393514264,0.0,0.0,0
823,398,518.2256577466965,20.54359943830501,0.8714836834566128,0.07860278108894425,electronics,2,343.29805753038596,0.08635398122780347,0.3,0
824,223,91.17695198190677,5.923854111328187,0.4036651615000205,0.0005223843364001723,electronics,3,277.10264927297595,0.0007241784598889149,0.2,0
825,634,21.881901795985566,16.54454533637196,0.8145034814951627,0.020319048855225397,fashion,0,105.51511927447825,0.0,0.0,0
826,133,242.40460133002787,11.804805406881345,0.7116508103070931,0.07595003524768251,electronics,0,912.8412100122064,0.0,0.0,0
827,163,71.180112750911,7.325175820246253,0.06160367083165341,0.37095419113313366,electronics,1,52.471424168976895,0.25712585170082664,0.4,0
828,215,62.62921936121636,1.2400884296540189,0.9297600977376241,0.3056656871801583,grocery,1,402.070247930984,0.21187130926284495,0.2,0
829,733,1240.6797871213917,137.22988678471972,0.4659610916268312,0.15664237860901487,grocery,4,51.58112425212455,0.25210618282720487,0.3,0
830,235,390.5814091062202,126.93713969997933,0.1344505656962559,0.5154493017802869,travel,4,177.9139420181094,0.8295836482228796,0.2,0
831,843,104.82872261465471,2.586617202533245,0.425378097198146,0.9701814133028953,grocery,3,211.10269504651382,1.3449570225251297,0.5,0
832,658,785.0338866189818,9.502642689161663,0.6031412451214775,0.16069663871089002,electronics,1,157.65903246056516,0.11138642204791357,0.5,0
833,751,210.02913446361927,7.512110561235039,0.5729461250839096,0.2505914641987719,fashion,2,115.33249685764373,0.2753028620041055,0.2,0
834,588,270.97654412739814,16.510201556127203,0.574793646786303,0.462103022474034,fashion,1,158.60767285026577,0.3203054071561057,0.0,0
835,9,6.4040527056006615,11.412130879141097,0.25583928315173365,0.6408407528745529,fashion,2,3.512024998794354,0.7040355261873071,0.2,0
836,74,25.931839132578666,145.80313167879007,0.632702449421189,0.6002499908656452,travel,2,319.3981160286547,0.6594420162379185,0.0,0
837,954,200.52508202769803,4.396249886710666,0.9074148337776627,0.5211992794116583,fashion,3,114.15183550977021,0.7225356220681323,0.2,0
838,492,458.57444846242987,11.891977206114337,0.3886669465516007,0.7372682136224235,grocery,0,99.31212376376386,0.0,0.3,0
839,913,195.49695764156624,4.208405939522698,0.6305802826201098,0.8459455592771535,grocery,2,128.24155749172303,0.9293661869660977,0.5,0
840,253,28.779823431933167,196.57392369285972,0.24398700700724618,0.9989669074171255,electronics,0,126.84246197794396,0.0,0.5,0
841,230,24.605362456017215,125.30457916884026,0.04828102018870184,0.46551054994863783,travel,2,195.82162379296904,0.5114156106782234,0.2,0
842,519,371.8183244395865,63.050371250030665,0.5857313639194052,0.9949566211264528,fashion,1,13.727585116920567,0.6896513767132504,0.3,0
843,174,30.002396909303936,27.753945078546323,0.047549802185225865,0.7304994102778709,electronics,4,423.9072583910498,1.175693445911958,0.5,0
844,653,146.89050858673477,10.54704879508403,0.7235845949204733,0.6573417511787504,fashion,3,423.7519485932213,0.9112691629877758,0.0,0
845,168,7.5639096009198745,12.518654468124089,0.6703526978017641,0.6396830656663343,fashion,1,1.8927425819064236,0.44339451341856195,0.0,0
846,170,16.821976419894437,29.263093514049693,0.3693250189013154,0.910744294761265,electronics,1,111.40132554377784,0.6312798401248265,0.3,0
847,393,223.16080525842557,73.09890792264345,0.41129010964798185,0.9479343060566305,grocery,3,197.9840100366869,1.3141159831984035,0.3,0
848,946,233.70917005360693,15.37584074111141,0.9177609364772998,0.17849332795702988,electronics,1,49.21627446434868,0.12372214702217692,0.0,0
849,795,83.54885993306105,18.610601991381685,0.013133625523062742,0.4934238410652909,travel,0,152.87774108910975,0.0,0.2,0
850,634,48.56972681057932,45.80757350413525,0.563303380822992,0.9414498501496531,electronics,1,160.0532890637169,0.652563309269815,0.3,0
851,194,336.090426619989,13.572680936936859,0.9233611257344634,0.38211283099159055,fashion,2,36.7456659782309,0.4197938517851219,0.0,0
852,517,48.95088601724323,43.879784440752296,0.9139872477695967,0.23267653567934266,grocery,1,35.46507879455695,0.16127908468859187,0.0,0
853,29,156.18904013794634,24.480194741939716,0.5846557638246925,0.10265317832199561,electronics,5,209.39168459672803,0.18392980430479172,0.0,0
854,165,689.7134084811986,1.7486341480504997,0.38122999890959797,0.5972176035440051,grocery,2,185.35074679071624,0.6561105982623633,0.5,0
855,422,31.99911443042824,25.76689663282407,0.09890352633237398,0.7002728297323649,grocery,2,298.3251681129673,0.769328336164367,0.5,0
856,339,565.6245739884945,125.9906087584748,0.1737842038123505,0.19554798637722237,grocery,0,323.08551846848485,0.0,0.5,0
857,648,40.39705813846387,17.344143524613777,0.6796733552036615,0.6736381131720869,grocery,4,25.800798700275678,1.0841787185997298,0.0,0
858,496,167.60833006035588,19.491822916596572,0.01663408380976783,0.8996191921835839,fashion,2,243.81156221789334,0.9883326996545632,0.5,0
859,365,94.64422780345595,3.4107776870103446,0.8834855764079825,0.24357945429739425,fashion,2,163.59184767279876,0.26759938175818954,0.2,0
860,833,670.0738676578228,47.7317597663264,0.5879344701458835,0.12199989565168767,fashion,3,155.28357649441344,0.16912776739914967,0.3,0
861,342,63.91492979799401,94.60408966184723,0.04514666226476416,0.8354239726798686,fashion,2,47.26407371947171,0.9178070426340348,0.5,0
862,500,102.05115792571236,21.764490776409975,0.23976742019163255,0.9164464363862438,fashion,3,264.95715221934313,1.2704645270306683,0.5,0
863,657,813.269448376336,13.73799999552212,0.5942009105676547,0.21486194244589363,travel,4,689.4837081787001,0.34580695611165485,0.3,0
864,511,153.7770030171018,156.87845063003468,0.035601265459815123,0.7213805492346642,travel,2,26.680944406418316,0.7925175361953525,0.5,0
865,327,139.68425910559097,68.33882687401493,0.7799874019577623,0.5909194630523716,electronics,2,201.95002364548694,0.6491913837224965,0.0,0
866,217,59.62150938983785,41.86976787023919,0.9199220668306032,0.23919645313179771,grocery,3,71.65745769945269,0.33159669417648935,0.0,0
867,301,241.70567323871933,18.23039968706257,0.9612203933019373,0.8236576887810036,travel,1,31.2226181355095,0.5709160047250735,0.3,0
868,132,2.8954486344315677,12.474249149613177,0.7336592469005252,0.47043741468213085,fashion,3,22.35269785815979,0.6521647352336576,0.0,0
869,804,10.1560809144029,62.894008779838494,0.8568254708395171,0.7003338744589355,grocery,5,35.1168257189857,1.2548298511829694,0.3,0
870,70,182.93769679972235,36.88514194529208,0.6107074623297364,0.3014228300631393,fashion,0,286.19577137757193,0.0,0.0,0
871,252,83.61118025012603,36.76097874218986,0.45854366454157447,0.8157816000711111,fashion,2,119.11549409312435,0.896227690707456,0.3,0
872,415,612.8723516474731,3.8283861331002345,0.7131347533722072,0.2642859585775471,electronics,4,333.69839825397486,0.42535184145869254,0.5,0
873,787,467.00242382090175,35.89192352541918,0.224180664262695,0.36478724325015166,grocery,1,359.39902614150026,0.25285124916307755,0.2,0
874,445,250.1473855342704,86.50802193801402,0.10978432619555023,0.3914691921387836,fashion,2,24.495377373644335,0.43007286511864506,0.2,0
875,876,340.90976165993914,146.68416537294968,0.7618509761288986,0.206426839115184,fashion,2,148.58812803564834,0.226783062162856,0.0,0
876,182,220.12196628639492,5.640655171086604,0.958186792985869,0.8743694219022249,electronics,2,7.8828134452408545,0.9605929917374153,0.5,0
877,167,26.8393748496981,49.87032303361612,0.5774793323280235,0.11348783995282907,grocery,3,47.9848810715005,0.15732755258228356,0.0,0
878,91,290.09693071400824,42.006691763391416,0.48254237099786035,0.563129065384929,travel,1,28.54575503411588,0.39033132396292064,0.0,0
879,714,47.193072285649215,110.5059891398946,0.5344042312721845,0.8141508492341352,grocery,4,273.68910913250147,1.3103252431978365,0.3,0
880,858,78.14767270843939,69.56414519873073,0.4784641843848325,0.5809049428004092,fashion,3,68.06744385774518,0.8053052465508798,0.0,0
881,531,342.1106150319606,167.99586620149242,0.4422002811772382,0.3268964954956797,travel,0,754.556480171781,0.0,0.0,0
882,39,153.80082910847378,160.98447977197904,0.9470356941462128,0.7813550602660596,electronics,1,22.845618518304217,0.5415940570396653,0.3,0
883,126,393.1378951784985,12.78883159964013,0.4797631911282484,0.4991773888797323,electronics,1,38.88763737479297,0.3460033997012618,0.0,0
884,451,47.914382132222265,64.613044689296,0.08110244101397857,0.16301284966673724,fashion,2,155.32321508545962,0.17908791985468472,0.2,0
885,173,187.18567824517135,37.80680822145806,0.7655166790702365,0.3168632748527678,grocery,3,519.8444221932555,0.439265771174374,0.0,0
886,653,17.502148886544276,12.078233861127059,0.3915616034079147,0.5919398183855802,fashion,4,198.29801951975884,0.9526903855891087,0.0,0
887,754,206.03807241024975,10.837519200034436,0.7106935457488837,0.6587765127979869,grocery,1,20.163375473595156,0.4566290824650373,0.0,0
888,220,287.5461965455833,4.2280467941481295,0.5795693595744067,0.5481320906678087,electronics,2,80.30840748412535,0.6021846506209971,0.2,0
889,638,175.8620504162486,79.37043642961967,0.7131800651558505,0.27200943561364865,fashion,1,833.5516686229155,0.18854257338130254,0.0,0
890,58,61.91233945062057,19.61545993823009,0.06199395703567956,0.5937526401801626,fashion,2,10.791459464426586,0.6523039469310611,0.2,0
891,660,6.368872213402035,97.23463688520442,0.03387332266782306,0.3324515331941341,travel,0,50.40128165553952,0.0,0.2,0
892,476,25.44145986231748,46.86491340704422,0.3785416248511412,0.22492107490297553,fashion,5,19.92645565935111,0.403004465786359,0.0,0
893,456,194.73258734057936,55.98669255913797,0.6931661378219408,0.9455286589798267,grocery,0,257.58340318599994,0.0,0.3,0
894,829,544.897562821063,17.24252428957069,0.2236825269059941,0.3148734031244239,travel,1,269.0116935539025,0.2182536116090095,0.5,0
895,895,46.26901943964597,30.559402848083504,0.43340071796257207,0.3356204547285496,grocery,1,63.15909134598411,0.23263437193334094,0.0,0
896,361,265.6248267465992,26.578428788510966,0.9808102639729744,0.896776454763943,travel,2,61.403494509070114,0.985209633391889,0.3,0
897,935,402.65746017766924,13.439003243616948,0.2148745545173455,0.14269297543905402,electronics,1,251.86146962787726,0.09890723361128981,0.2,0
898,1,147.16174756086454,89.34222891385768,0.8479434617713636,0.5845948727631959,grocery,1,25.736896908414327,0.4052102878256092,0.0,0
899,387,221.28804695605746,48.65423343454313,0.8254608848111966,0.7837106352908072,grocery,1,258.94032973210346,0.5432268172266665,0.3,0
900,973,337.49645003507453,1.9075271270684862,0.8913521852889884,0.27366543638643936,fashion,0,15.25424645378003,0.0,0.2,0
901,348,60.40357691535018,85.71687654348202,0.9151417436287872,0.8440810609720583,electronics,3,52.37929109607793,1.1701448151536589,0.3,0
902,190,70.44999948501591,5.604586869731106,0.5073201923981322,0.7696489790157904,travel,2,105.11528669422387,0.8455458263076115,0.5,0
903,505,0.12554271988433593,25.8502700937879,0.6819337831955757,0.4860940672667484,travel,2,19.296873753382105,0.5340289157479126,0.0,0
904,191,659.8769372646697,42.34486888643192,0.6188909120156943,0.11871570476786153,electronics,4,11.638749463127265,0.19106555605473002,0.3,0
905,508,499.10026213697876,0.38403333043223975,0.30894854036555697,0.9701071595266532,fashion,5,47.21348168416683,1.738198689247812,0.5,0
906,369,289.2668549777953,52.908285414128976,0.27978758615470734,0.6242302240327905,grocery,1,132.36934999520824,0.43268341980863173,0.2,0
907,409,16.47555758212479,53.89681678280782,0.3415699695010913,0.5170984041924045,grocery,0,251.7494812346828,0.0,0.0,0
908,824,118.66141516585218,52.853317480048915,0.21845773200769214,0.8854495851954248,fashion,3,197.7465094248532,1.2274937670123636,0.5,0
909,929,21.492935342019454,8.924521533304196,0.7573835504927955,0.4213562096535759,travel,5,118.95520674729632,0.7549689785648362,0.2,0
910,934,3.2096712016198654,14.76772665054256,0.9645728684265158,0.5636413510583691,fashion,3,162.31146147031967,0.7813728266662138,0.0,0
911,117,191.51786237020502,14.209463604864562,0.8677717418380783,0.8584129884358134,grocery,2,115.64510378715156,0.9430630578479006,0.3,0
912,134,647.9658499245293,161.02759040173126,0.21794040408838056,0.3929721829680478,electronics,1,116.84796047564001,0.2723875606627893,0.5,0
913,58,466.3369284119243,3.495817775455067,0.051915470712179834,0.7723915800591509,travel,4,2.422890375975125,1.243116292192076,0.7,1
914,556,238.6427218118956,27.997424087650298,0.757093907072175,0.25613777289599104,fashion,4,72.45794248756054,0.4122378425052435,0.0,0
915,685,20.326956115022305,102.49565381829893,0.3902138059086162,0.7023651021338582,grocery,1,122.72758918610361,0.4868423902677818,0.3,0
916,672,64.08624737885637,73.36784489579242,0.8246126161667149,0.5104348636308986,travel,3,135.31094057655795,0.7076129731705151,0.0,0
917,173,77.14918123638357,86.42293324481108,0.7792357965864521,0.164906796180309,fashion,1,106.31318502083164,0.11430468082755475,0.0,0
918,829,288.0656986837742,179.3045636238132,0.6254102519990077,0.13600746039624323,electronics,1,179.68979038978537,0.09427318770877441,0.0,0
919,815,324.14950436504654,24.490876711767626,0.2553393343793954,0.45768820704996227,travel,1,68.89604985037319,0.3172452902922178,0.2,0
920,149,97.26111675452019,18.528210190168757,0.10403576783014701,0.7108471090254177,electronics,2,23.13874226254984,0.7809453693395235,0.5,0
921,80,108.21710651711074,1.556966273264967,0.2526483260561352,0.60329598867838,grocery,1,4.8619356190152105,0.41817291359554376,0.4,0
922,886,9.105995120838797,8.127085416675946,0.5097596953454672,0.8547250294173869,travel,3,126.6014695002204,1.1849004885893561,0.5,0
923,213,68.25503159815918,41.278491351310166,0.979462975642382,0.38966164930533753,electronics,1,103.14476545358217,0.2700928735883329,0.0,0
924,203,120.0352841687345,8.5786126099698,0.06368724020035865,0.8436421387072058,fashion,1,40.35887721169832,0.584768169846462,0.7,1
925,764,24.882175709159835,66.64811036734449,0.2000720008159318,0.03702845541072175,electronics,2,37.56370318314709,0.04067991614461808,0.2,0
926,229,120.75911109450293,1.8971719164376761,0.6272794576924252,0.36580461652764473,grocery,2,130.61461060154895,0.401877446968796,0.2,0
927,676,383.70388194760324,15.020673575985363,0.3043643946670277,0.07298305860035081,fashion,3,16.9560357884966,0.10117600259494887,0.0,0
928,227,174.13016191397338,59.44651287508316,0.8585042994398843,0.9192441705023359,electronics,3,21.90918901245434,1.2743430100597195,0.3,0
929,659,16.443816777604443,14.752311016807,0.13941698706559502,0.4753121767578079,travel,2,42.91015522068498,0.5221837983397165,0.2,0
930,532,42.55730390983447,65.23764763288261,0.9631575235839414,0.3161564450427091,electronics,2,323.96095190348774,0.34733335566554413,0.0,0
931,441,128.69789766838383,274.39980119636505,0.9123748915165268,0.49248770543705755,travel,3,183.19073946374255,0.6827329289682665,0.0,0
932,402,89.72269562786599,79.74814795632096,0.8875290560107212,0.5328460751867595,travel,6,122.30789606132579,1.0368705855902058,0.0,0
933,47,88.86000923482766,20.91501581220152,0.1730690417634161,0.8462324717886158,electronics,2,69.10686630146338,0.9296813925769629,0.5,0
934,233,150.69303533919367,115.42608430130352,0.3294961242526443,0.5424277362530713,grocery,2,81.09081390128328,0.5959177767620485,0.0,0
935,305,175.60444129956915,2.6267946556420485,0.8040968422335274,0.4313814229982955,travel,1,28.292824363764073,0.2990108170972057,0.2,0
936,526,318.77352250406113,64.5504498897768,0.8078080655599461,0.9613544473769281,grocery,2,275.4551501576693,1.0561558096540329,0.3,0
937,143,83.39620149401775,1.1799300545491749,0.7051754152071323,0.9685581380699443,travel,3,30.119505816525546,1.3427066852231442,0.5,0
938,415,327.4299557941872,9.591662211892626,0.4480508815337517,0.03841678369437351,travel,2,214.4591538536081,0.042205150657743405,0.2,0
939,513,82.68269127441732,219.44547955253464,0.3115892706734371,0.7068457569455157,electronics,3,41.061702499209474,0.9798962870350891,0.3,0
940,373,11.405729169002981,22.383536758948214,0.9629579361817271,0.37175806555044155,travel,4,211.97136062973257,0.5983215249500421,0.0,0
941,566,161.57143153242018,85.87883033968625,0.139262269888346,0.6751996698379338,fashion,1,54.354568093178216,0.46801274746316973,0.2,0
942,886,177.29897644650856,23.5871941573256,0.04375406096195611,0.6369223940564291,electronics,2,596.5519340650044,0.6997307690383053,0.2,0
943,259,545.2639524319303,91.63796485230307,0.009130519989861141,0.3301045133517704,fashion,2,378.7056293827245,0.36265687491306103,0.5,0
944,656,258.97020307825073,168.25228036570172,0.7750269096336885,0.9866587230207241,fashion,2,313.46825756663617,1.0839553978321523,0.3,0
945,471,499.65346750715395,28.593955095813307,0.05670514596673948,0.35710945369962066,travel,4,29.97950341522968,0.5747454936727995,0.2,0
946,953,477.9495731825312,40.975126771950514,0.5386436044719121,0.631981588597832,grocery,3,13.13826050359786,0.8761125126047651,0.0,0
947,971,185.55837860906385,49.52909815141937,0.3672924410673024,0.8133864057187765,electronics,1,499.329475241143,0.5637964938297577,0.3,0
948,12,150.0544643096543,136.5414864126142,0.14690789007220695,0.14546498130951924,grocery,5,85.83363276136946,0.2606382577024131,0.2,0
949,330,163.03628317845204,14.835743105991996,0.7405954868872031,0.3005683913916942,electronics,3,312.8247170171335,0.41667626611718195,0.0,0
950,736,766.3727471611616,47.24086011002728,0.055006831043934556,0.19897271857499643,fashion,6,100.10354504180428,0.3871830324602122,0.5,0
951,784,296.70885293182613,19.631409863744736,0.31839383858545234,0.7818224247987952,travel,4,157.1150917983598,1.2582946512623392,0.3,0
952,968,22.469396140834828,12.226862421175833,0.562191225420091,0.8012085419569314,travel,0,211.23366745123093,0.0,0.3,0
953,358,301.40190435454565,4.437207815970246,0.4024157233562522,0.25594386145318637,travel,1,114.75746021231251,0.1774067659479014,0.2,0
954,972,37.395608016415075,48.4728236118502,0.25914819865920014,0.004130189138495721,grocery,2,414.85109253672414,0.004537476542074953,0.2,0
955,408,118.60627652626074,106.88976571177979,0.9260010047060467,0.4233504937469994,travel,1,7.377896790031219,0.2934442011293934,0.0,0
956,668,47.26087327678799,21.64640606576783,0.9309703884986641,0.6871376140620292,travel,2,270.2141746913718,0.7548978268146302,0.0,0
957,373,233.96778704902133,40.22277146981518,0.4160945396092264,0.6225021797825268,grocery,0,174.6161895049332,0.0,0.0,0
958,8,419.61845599802166,51.379804615384096,0.3937444167614199,0.445699791095572,grocery,2,60.219604307529636,0.4896512675544048,0.0,0
959,122,68.60002731727087,26.777281189910074,0.3073850474867009,0.301941636937454,travel,4,95.28701692233463,0.485956317829551,0.0,0
960,348,17.11391781852273,116.83184160739515,0.8557561929123605,0.4743873420928336,travel,2,95.76671246102916,0.5211677636117895,0.0,0
961,676,70.90490813565526,22.530066746835228,0.5679152859949044,0.015102809539694007,fashion,1,6.60014251118945,0.010468469850972746,0.0,0
962,90,223.1691010004243,6.677187925897207,0.08952221290245521,0.07387061945375228,travel,1,114.93375340801191,0.05120321160058504,0.4,0
963,648,79.72574417545528,7.775434294694328,0.8533207031183675,0.1626767908730049,grocery,2,10.251998949663275,0.1787187215341754,0.2,0
964,698,65.17710177622719,110.75509801430061,0.5348862699570007,0.6254053570139048,electronics,2,108.87643718891884,0.6870780106143421,0.0,0
965,316,40.77487761582509,221.17595456167828,0.41559180410590846,0.21879921108618405,travel,0,36.33553920541193,0.0,0.0,0
966,178,137.63846597612516,17.04977208537516,0.3378649436435579,0.42337891904055214,electronics,1,269.01108941400656,0.29346390404147604,0.0,0
967,540,64.57864195063729,7.751045248025054,0.09942659031294487,0.621410840834407,travel,3,10.794130048785453,0.8614583445875083,0.4,0
968,732,262.6164745515745,32.90949655290165,0.9567021564008694,0.83057680735426,travel,2,52.438102225360275,0.9124818872421153,0.3,0
969,869,15.943405907460924,61.812415587558064,0.7412435174723017,0.5496565204790627,fashion,5,78.7814332420296,0.9848522753913048,0.0,0
970,41,218.14848733665167,47.389445091965875,0.1317775630989807,0.17712650419770515,travel,3,138.25301208512036,0.24554947397415727,0.2,0
971,740,54.24629624560811,150.9072609627069,0.5112688191348344,0.9517395249749929,grocery,2,657.5411602438996,1.0455927377486767,0.3,0
972,704,134.38646745720348,85.12644591357059,0.555575197786287,0.09001514954688916,travel,2,20.782626615248002,0.09889174945851006,0.0,0
973,923,67.3996531588134,101.61727489621448,0.1678887570307558,0.36711929101302543,electronics,2,69.96672895257139,0.4033217645140337,0.2,0
974,502,256.5806033293021,39.007981570133424,0.4272215288623039,0.9213239407039295,travel,0,171.4263993833225,0.0,0.3,0
975,959,581.2040568897766,19.820946917896585,0.645746115454008,0.6023334638143313,grocery,3,70.21406193250542,0.8350114843996191,0.3,0
976,145,497.96803063301473,60.48881568455786,0.2840105718147601,0.6626522612248531,travel,3,41.32365500181167,0.9186310931193585,0.2,0
977,201,175.13833570985204,28.906446164852074,0.33160895488994835,0.3016926445082033,electronics,1,253.0437921847462,0.209117405936535,0.0,0
978,929,124.20635108033859,16.966612968865025,0.12202847706500808,0.07853855535019139,travel,3,31.12058365278177,0.10887755641247274,0.2,0
979,724,341.0802214645945,8.259694947458426,0.41324064432575613,0.36576097752544,fashion,3,61.53724722532327,0.5070523806612165,0.2,0
980,461,229.97671410868006,37.52549100975824,0.5838572847082947,0.4021573568169544,travel,3,41.26162288486951,0.5575084760382237,0.0,0
981,732,40.56137857685678,45.10134321231693,0.11652554069931698,0.27027236156139434,electronics,4,485.15011150437107,0.43498658538000484,0.2,0
982,752,343.98365087162523,42.05750282232002,0.6147843588350356,0.21548539053986127,electronics,3,271.4261205544873,0.2987261818091271,0.0,0
983,925,112.03272388168564,6.19593647245643,0.3977932147528124,0.3555087074308265,electronics,3,92.69849311840353,0.4928397164403757,0.2,0
984,909,41.893908622655104,42.197029064227536,0.6781822543908081,0.6394168767635788,fashion,1,275.0100641635462,0.44321000533112065,0.0,0
985,558,66.20070159380367,9.221034329615284,0.314836975516826,0.9490347471182907,travel,2,172.15006588159372,1.0426212355571862,0.5,0
986,547,62.26576802694228,54.4896891298171,0.5684992382916041,0.7037807367930417,electronics,4,66.21773336916793,1.132691399835526,0.3,0
987,253,146.4636804226306,28.051939704664385,0.6128028482598014,0.7796030849455755,fashion,2,35.2319540063475,0.8564815294047775,0.3,0
988,390,53.41127461875341,94.45381700846902,0.6905073991461447,0.3060669695350502,fashion,3,67.0812607085965,0.42429891399149344,0.0,0
989,594,26.378886612343756,75.31378313827285,0.7569389835372993,0.10469248272804921,electronics,2,109.52737480073158,0.1150164480562087,0.0,0
990,883,26.407268009131908,64.43698084210571,0.13635170989990797,0.29151354546914365,grocery,0,33.469847028590344,0.0,0.2,0
991,256,175.0663239777522,60.32164127396431,0.9652427422002774,0.40265421133949,travel,1,47.92170225768772,0.27909863133055585,0.0,0
992,709,265.42350426520665,41.10451741489822,0.8436454156537618,0.6898813464770168,electronics,2,156.1017017352176,0.7579121249625527,0.0,0
993,815,77.58389012310876,3.1530380716362667,0.5623187825986172,0.9393585670304244,travel,1,193.275795884631,0.651113742271969,0.5,0
994,921,7.05305687849248,53.281553430669284,0.890358870778358,0.8092925143565469,fashion,0,91.34188431276756,0.0,0.3,0
995,450,27.215471755127552,31.454392857561718,0.3824329679807493,0.26640028559011997,travel,1,523.9496682998074,0.18465460685715587,0.0,0
996,10,492.30341111142826,31.7019231449192,0.034286551606133475,0.8203006813705854,grocery,1,54.58826966126743,0.5685891045034234,0.5,0
997,824,136.06343152117094,23.82299695894891,0.7270313808679431,0.4117467752549079,travel,2,364.0117768677263,0.4523500671145082,0.0,0
998,798,120.87084183606558,132.30373508309927,0.94334414935536,0.17543881863409216,electronics,5,48.082884195317554,0.314344164557818,0.0,0
999,242,7.758390105521788,14.34753479546982,0.16185466357530232,0.46125348856977755,electronics,0,199.55466374422076,0.0,0.2,0
1000,251,260.85959065104134,19.033341158220242,0.6438739470163355,0.5632205452527055,electronics,2,964.2990878426715,0.6187610122449755,0.0,0
1001,877,150.18410861258872,164.89701051723887,0.8134255606523169,0.7634051093582446,travel,2,268.9899188738148,0.8386862343729897,0.3,0
1002,5,45.1496220686751,83.0770333690862,0.905067051638083,0.349896491708092,electronics,3,96.73310587167933,0.4850595334305605,0.0,0
1003,119,23.323339259667357,0.7093283665224336,0.276527759115186,0.1467793210387316,travel,2,19.959793090275166,0.16125356581551215,0.4,0
1004,801,96.70301619983361,118.28029158697986,0.12873380938473156,0.09435354729180245,travel,3,508.3418940973403,0.13080179056228466,0.2,0
1005,374,362.9998435072904,12.851002934554657,0.2478501138759348,0.11244598340084311,electronics,1,191.3146531948707,0.07794161635958481,0.2,0
1006,65,400.93296088139516,61.19730396731131,0.5777216410191356,0.9500234196775885,grocery,0,273.00324086921097,0.0,0.3,0
1007,146,184.68642439934817,40.26801244507994,0.9187282564955316,0.9517512551778359,electronics,1,127.57776100281345,0.659703699120906,0.3,0
1008,224,260.0500703446613,38.481100424944145,0.5825358111985062,0.9687564454053432,fashion,3,97.60689218840717,1.3429815975639765,0.3,0
1009,239,24.46873608663428,63.278462594731444,0.9196213008359965,0.3024888685528264,fashion,4,12.249688060697686,0.4868370531382139,0.0,0
1010,177,177.40759212011793,11.60804628866491,0.7700370236912191,0.19161442054787303,grocery,1,9.59381928347963,0.13281699535738584,0.0,0
1011,779,219.90196035481483,8.659675073046422,0.5983894641678092,0.9809144729162715,fashion,1,130.8733100881303,0.6799181012723584,0.5,0
1012,853,44.807000436145934,52.7650850328909,0.021798509263329602,0.9882640901234684,grocery,2,31.37694689028033,1.0857190738590508,0.5,0
1013,282,424.3107618326364,17.165322863195282,0.33307576787614124,0.07835044195031537,travel,1,168.56174017594174,0.05430838793348676,0.0,0
1014,63,43.38178976057331,182.38727411608343,0.057459557224906255,0.7525281003776161,fashion,0,472.4006463788929,0.0,0.5,0
1015,217,75.22321504317424,30.029479197840804,0.32224235027402837,0.288663961312828,grocery,2,65.9737127759167,0.3171297751938887,0.0,0
1016,854,193.81009757899818,5.9164916315220495,0.0623334981584408,0.9092987444150288,electronics,1,200.31939218997277,0.6302778609779754,0.7,1
1017,827,203.41571315602653,57.888691174594406,0.16781586145006244,0.08922501605423361,fashion,1,363.4115727083366,0.06184606831340788,0.2,0
1018,795,240.38480821997263,18.27564364350536,0.4106859162424089,0.8885777358366771,fashion,0,278.3500667731169,0.0,0.3,0
1019,689,23.759345293816896,8.042922949255535,0.5148847454329807,0.0026212659185627096,grocery,1,13.15052918787913,0.0018169230809496173,0.2,0
1020,461,378.71117534577087,27.48034645744355,0.21714168829285485,0.5219778730189087,travel,2,169.69743305595765,0.5734513057114153,0.2,0
1021,929,152.2197470025409,166.52149361104145,0.7325773792579889,0.3355638475011332,grocery,4,54.051556196126135,0.5400691782105786,0.0,0
1022,610,127.47506773081332,26.50301960913341,0.5903646218670198,0.4273337536641052,grocery,4,349.7620321903292,0.6877671444097855,0.0,0
1023,105,793.6935355397217,21.334470353465036,0.6917605307632778,0.4337845712659727,fashion,2,28.085712989704685,0.47656106062742504,0.3,0
1024,99,269.70593914490723,29.395140168533867,0.7327656810934132,0.6536031591356867,grocery,2,37.7421883903099,0.7180564625387635,0.0,0
1025,511,25.11401118009514,0.6094849511553957,0.7269203385810236,0.02309712330662872,electronics,2,101.56247782788759,0.025374783497544916,0.2,0
1026,385,282.5598400858393,7.141671196868607,0.9362339011968529,0.6913641082524293,grocery,1,60.19040089056966,0.4792170823755122,0.2,0
1027,405,20.019087656592667,94.74765608971789,0.23722033391466701,0.022198129030532754,electronics,2,66.80803775569495,0.0243871373383836,0.2,0
